user_id,session_id,event_date,event_type,product_id,device_type,traffic_source,country
3888,U3888_S1,2024-07-15 17:19:17,signup,,Tablet,Paid Search,Canada
8391,U8391_S6,2024-07-15 17:20:43,product_view,P0076,Desktop,Referral,United Kingdom
6973,U6973_S2,2024-07-15 17:21:19,product_view,P0115,Desktop,Referral,Australia
5554,U5554_S2,2024-07-15 17:23:09,product_view,P0046,Tablet,Social,United Kingdom
921,U921_S1,2024-07-15 17:33:07,signup,,Desktop,Paid Search,Germany
4954,U4954_S2,2024-07-15 18:04:03,product_view,P0108,Desktop,Organic Search,Australia
328,U328_S1,2024-07-15 18:12:19,signup,,Mobile,Referral,United States
6104,U6104_S5,2024-07-15 18:30:38,product_view,P0069,Tablet,Organic Search,Germany
2850,U2850_S2,2024-07-15 18:35:59,product_view,P0088,Tablet,Paid Search,Canada
2277,U2277_S7,2024-07-15 18:46:20,product_view,P0071,Desktop,Paid Search,Canada
3081,U3081_S2,2024-07-15 18:49:39,product_view,P0021,Desktop,Organic Search,Germany
2053,U2053_S3,2024-07-15 18:54:22,checkout,P0026,Desktop,Social,Germany
1531,U1531_S6,2024-07-15 18:56:36,product_view,P0085,Desktop,Email,United Kingdom
2774,U2774_S5,2024-07-15 19:06:04,product_view,P0021,Tablet,Social,Germany
6350,U6350_S1,2024-07-15 19:09:14,signup,,Desktop,Email,Germany
4072,U4072_S4,2024-07-15 19:33:13,checkout,P0007,Mobile,Paid Search,Germany
3356,U3356_S4,2024-07-15 19:33:43,product_view,P0038,Mobile,Organic Search,France
3498,U3498_S3,2024-07-15 20:34:42,checkout,P0103,Mobile,Organic Search,France
8391,U8391_S7,2024-07-15 21:01:43,product_view,P0055,Desktop,Referral,United Kingdom
7711,U7711_S2,2024-07-15 21:11:56,product_view,P0119,Desktop,Email,Canada
1051,U1051_S2,2024-07-15 21:12:00,product_view,P0046,Tablet,Paid Search,Canada
3724,U3724_S3,2024-07-15 21:35:50,purchase,P0059,Tablet,Referral,Germany
6822,U6822_S1,2024-07-15 21:42:02,signup,,Mobile,Social,United Kingdom
662,U662_S1,2024-07-15 21:43:05,signup,,Mobile,Email,France
7709,U7709_S1,2024-07-15 21:44:21,signup,,Tablet,Referral,Germany
7975,U7975_S3,2024-07-15 22:01:13,purchase,P0007,Mobile,Email,France
469,U469_S3,2024-07-15 22:55:11,add_to_cart,P0019,Tablet,Paid Search,France
4765,U4765_S6,2024-07-15 23:20:18,product_view,P0037,Tablet,Referral,Germany
4771,U4771_S2,2024-07-15 23:34:35,add_to_cart,P0015,Desktop,Paid Search,Australia
4852,U4852_S4,2024-07-16 01:18:30,checkout,P0055,Desktop,Organic Search,Germany
6350,U6350_S2,2024-07-16 02:12:14,add_to_cart,P0043,Desktop,Email,Germany
3498,U3498_S4,2024-07-16 02:13:42,product_view,P0028,Mobile,Organic Search,France
3724,U3724_S4,2024-07-16 03:01:50,product_view,P0079,Tablet,Referral,Germany
7448,U7448_S3,2024-07-16 03:09:51,add_to_cart,P0080,Mobile,Paid Search,United States
1942,U1942_S3,2024-07-16 03:29:06,add_to_cart,P0046,Tablet,Social,Australia
3916,U3916_S2,2024-07-16 03:36:12,product_view,P0027,Tablet,Referral,Germany
3498,U3498_S5,2024-07-16 03:42:42,product_view,P0084,Mobile,Organic Search,France
5221,U5221_S2,2024-07-16 04:07:31,checkout,P0055,Tablet,Referral,Canada
7266,U7266_S3,2024-07-16 04:58:50,add_to_cart,P0080,Desktop,Email,United Kingdom
3356,U3356_S5,2024-07-16 05:08:43,product_view,P0010,Mobile,Organic Search,France
8287,U8287_S2,2024-07-16 05:28:47,add_to_cart,P0031,Desktop,Social,Australia
581,U581_S3,2024-07-16 05:46:53,add_to_cart,P0055,Desktop,Referral,Canada
689,U689_S4,2024-07-16 05:47:27,purchase,P0093,Tablet,Social,United Kingdom
7448,U7448_S4,2024-07-16 05:54:51,product_view,P0027,Mobile,Paid Search,United States
3562,U3562_S5,2024-07-16 05:58:56,purchase,P0104,Desktop,Social,United States
7975,U7975_S4,2024-07-16 06:09:13,product_view,P0074,Mobile,Email,France
4072,U4072_S5,2024-07-16 06:12:13,product_view,P0051,Mobile,Paid Search,Germany
723,U723_S4,2024-07-16 06:38:59,purchase,P0014,Desktop,Social,Germany
2053,U2053_S4,2024-07-16 07:01:22,product_view,P0014,Desktop,Social,Germany
581,U581_S4,2024-07-16 07:44:53,product_view,P0072,Desktop,Referral,Canada
7405,U7405_S4,2024-07-16 08:06:49,purchase,P0093,Mobile,Paid Search,Germany
2053,U2053_S5,2024-07-16 08:09:22,product_view,P0049,Desktop,Social,Germany
6832,U6832_S2,2024-07-16 08:23:27,add_to_cart,P0055,Tablet,Social,France
5070,U5070_S1,2024-07-16 08:26:31,signup,,Mobile,Social,Germany
3192,U3192_S1,2024-07-16 08:39:57,signup,,Mobile,Organic Search,Germany
3724,U3724_S5,2024-07-16 08:46:50,product_view,P0070,Tablet,Referral,Germany
1186,U1186_S4,2024-07-16 08:52:31,purchase,P0038,Mobile,Paid Search,France
7137,U7137_S3,2024-07-16 08:59:33,add_to_cart,P0087,Desktop,Email,France
5012,U5012_S1,2024-07-16 09:10:28,signup,,Desktop,Email,Australia
2411,U2411_S1,2024-07-16 09:13:33,signup,,Tablet,Referral,Australia
8467,U8467_S2,2024-07-16 09:19:49,product_view,P0040,Mobile,Email,Germany
6397,U6397_S1,2024-07-16 09:33:19,signup,,Tablet,Referral,France
6897,U6897_S1,2024-07-16 09:35:59,signup,,Tablet,Organic Search,Australia
2503,U2503_S1,2024-07-16 09:40:55,signup,,Mobile,Organic Search,United States
4803,U4803_S3,2024-07-16 09:42:10,add_to_cart,P0025,Desktop,Social,United States
3081,U3081_S3,2024-07-16 09:49:39,add_to_cart,P0013,Desktop,Organic Search,Germany
4072,U4072_S6,2024-07-16 09:50:13,product_view,P0039,Mobile,Paid Search,Germany
1436,U1436_S1,2024-07-16 09:53:08,signup,,Mobile,Email,United Kingdom
6298,U6298_S2,2024-07-16 09:56:33,product_view,P0060,Mobile,Referral,United Kingdom
5070,U5070_S2,2024-07-16 10:14:31,product_view,P0095,Mobile,Social,Germany
5346,U5346_S1,2024-07-16 10:26:13,signup,,Tablet,Social,France
5070,U5070_S3,2024-07-16 11:23:31,checkout,P0039,Mobile,Social,Germany
723,U723_S5,2024-07-16 11:24:59,product_view,P0045,Desktop,Social,Germany
1018,U1018_S3,2024-07-16 11:27:54,purchase,P0033,Desktop,Email,Germany
4659,U4659_S2,2024-07-16 11:28:18,product_view,P0066,Tablet,Email,United States
6103,U6103_S3,2024-07-16 11:32:58,add_to_cart,P0072,Mobile,Paid Search,Australia
4579,U4579_S1,2024-07-16 11:36:14,signup,,Desktop,Organic Search,United Kingdom
8267,U8267_S4,2024-07-16 11:51:10,purchase,P0008,Desktop,Social,France
8481,U8481_S3,2024-07-16 12:20:30,checkout,P0056,Tablet,Referral,Australia
2436,U2436_S1,2024-07-16 12:46:26,signup,,Mobile,Email,United Kingdom
7954,U7954_S1,2024-07-16 12:47:17,signup,,Tablet,Paid Search,France
353,U353_S1,2024-07-16 13:00:18,signup,,Tablet,Email,United Kingdom
6614,U6614_S1,2024-07-16 13:06:21,signup,,Desktop,Paid Search,France
5070,U5070_S4,2024-07-16 13:23:31,purchase,P0079,Mobile,Social,Germany
1997,U1997_S1,2024-07-16 13:45:52,signup,,Desktop,Referral,Australia
6771,U6771_S2,2024-07-16 13:48:30,product_view,P0024,Desktop,Email,Canada
1681,U1681_S3,2024-07-16 13:49:17,add_to_cart,P0067,Tablet,Social,Canada
6741,U6741_S2,2024-07-16 13:50:08,add_to_cart,P0061,Mobile,Social,Germany
8125,U8125_S1,2024-07-16 14:01:32,signup,,Desktop,Referral,United Kingdom
5745,U5745_S3,2024-07-16 14:02:50,add_to_cart,P0082,Desktop,Organic Search,United Kingdom
474,U474_S1,2024-07-16 14:47:15,signup,,Desktop,Organic Search,Australia
6093,U6093_S1,2024-07-16 14:55:33,signup,,Desktop,Paid Search,Australia
4336,U4336_S1,2024-07-16 14:58:00,signup,,Mobile,Paid Search,Germany
8460,U8460_S2,2024-07-16 15:10:57,product_view,P0084,Desktop,Organic Search,Australia
3039,U3039_S3,2024-07-16 15:22:09,add_to_cart,P0059,Tablet,Social,United States
8267,U8267_S5,2024-07-16 15:24:10,product_view,P0095,Desktop,Social,France
6588,U6588_S2,2024-07-16 15:35:28,product_view,P0072,Mobile,Referral,United Kingdom
990,U990_S4,2024-07-16 15:39:05,purchase,P0101,Mobile,Social,Canada
2015,U2015_S1,2024-07-16 15:43:01,signup,,Tablet,Paid Search,Canada
180,U180_S1,2024-07-16 15:46:26,signup,,Tablet,Organic Search,United States
328,U328_S2,2024-07-16 15:56:19,product_view,P0046,Mobile,Referral,United States
2286,U2286_S3,2024-07-16 16:22:32,add_to_cart,P0078,Mobile,Social,United Kingdom
1186,U1186_S5,2024-07-16 16:40:31,product_view,P0095,Mobile,Paid Search,France
5070,U5070_S5,2024-07-16 17:09:31,product_view,P0083,Mobile,Social,Germany
1941,U1941_S1,2024-07-16 17:34:55,signup,,Mobile,Email,United States
6588,U6588_S3,2024-07-16 17:35:28,product_view,P0062,Mobile,Referral,United Kingdom
7302,U7302_S1,2024-07-16 17:37:54,signup,,Desktop,Organic Search,Canada
8481,U8481_S4,2024-07-16 17:57:30,product_view,P0007,Tablet,Referral,Australia
689,U689_S5,2024-07-16 18:24:27,product_view,P0061,Tablet,Social,United Kingdom
5221,U5221_S3,2024-07-16 18:30:31,purchase,P0005,Tablet,Referral,Canada
4622,U4622_S4,2024-07-16 18:34:14,purchase,P0044,Desktop,Paid Search,France
1376,U1376_S1,2024-07-16 18:40:29,signup,,Mobile,Paid Search,United States
6514,U6514_S2,2024-07-16 18:44:34,add_to_cart,P0011,Tablet,Paid Search,United Kingdom
2100,U2100_S2,2024-07-16 18:50:29,add_to_cart,P0024,Tablet,Referral,Australia
4330,U4330_S1,2024-07-16 18:55:10,signup,,Tablet,Referral,France
1343,U1343_S1,2024-07-16 19:17:36,signup,,Mobile,Referral,Canada
4267,U4267_S1,2024-07-16 19:20:21,signup,,Tablet,Email,United Kingdom
4803,U4803_S4,2024-07-16 19:26:10,product_view,P0059,Desktop,Social,United States
606,U606_S3,2024-07-16 19:56:59,checkout,P0044,Tablet,Social,Canada
8481,U8481_S5,2024-07-16 19:59:30,product_view,P0007,Tablet,Referral,Australia
494,U494_S2,2024-07-16 20:01:44,product_view,P0009,Mobile,Referral,Canada
3901,U3901_S1,2024-07-16 20:10:35,signup,,Mobile,Paid Search,Canada
3352,U3352_S1,2024-07-16 20:22:46,signup,,Mobile,Organic Search,United States
3761,U3761_S3,2024-07-16 20:36:39,add_to_cart,P0036,Tablet,Organic Search,Canada
4867,U4867_S3,2024-07-16 20:50:12,add_to_cart,P0093,Mobile,Referral,Germany
8425,U8425_S1,2024-07-16 21:13:35,signup,,Tablet,Email,France
4039,U4039_S1,2024-07-16 21:48:40,signup,,Tablet,Social,Canada
8267,U8267_S6,2024-07-16 22:24:10,product_view,P0044,Desktop,Social,France
1436,U1436_S2,2024-07-16 22:39:08,product_view,P0098,Mobile,Email,United Kingdom
5464,U5464_S2,2024-07-16 22:46:09,product_view,P0112,Desktop,Referral,United Kingdom
180,U180_S2,2024-07-16 22:52:26,product_view,P0107,Tablet,Organic Search,United States
3901,U3901_S2,2024-07-16 23:35:35,product_view,P0113,Mobile,Paid Search,Canada
7044,U7044_S4,2024-07-16 23:36:02,checkout,P0115,Desktop,Organic Search,United States
5070,U5070_S6,2024-07-16 23:53:31,product_view,P0114,Mobile,Social,Germany
723,U723_S6,2024-07-17 00:08:59,product_view,P0083,Desktop,Social,Germany
7709,U7709_S2,2024-07-17 01:02:21,add_to_cart,P0064,Tablet,Referral,Germany
5745,U5745_S4,2024-07-17 01:09:50,checkout,P0083,Desktop,Organic Search,United Kingdom
6873,U6873_S3,2024-07-17 02:01:01,checkout,P0025,Tablet,Paid Search,France
3039,U3039_S4,2024-07-17 02:01:09,checkout,P0084,Tablet,Social,United States
6350,U6350_S3,2024-07-17 02:14:14,purchase,P0010,Desktop,Email,Germany
1334,U1334_S5,2024-07-17 02:30:41,purchase,P0028,Tablet,Paid Search,United States
990,U990_S5,2024-07-17 02:47:05,product_view,P0025,Mobile,Social,Canada
2100,U2100_S3,2024-07-17 02:51:29,product_view,P0027,Tablet,Referral,Australia
6514,U6514_S3,2024-07-17 03:20:34,product_view,P0089,Tablet,Paid Search,United Kingdom
8226,U8226_S2,2024-07-17 03:21:33,product_view,P0108,Tablet,Social,Canada
5221,U5221_S4,2024-07-17 03:26:31,product_view,P0048,Tablet,Referral,Canada
474,U474_S2,2024-07-17 03:27:15,product_view,P0091,Desktop,Organic Search,Australia
5745,U5745_S5,2024-07-17 03:55:50,product_view,P0117,Desktop,Organic Search,United Kingdom
2411,U2411_S2,2024-07-17 03:56:33,product_view,P0113,Tablet,Referral,Australia
4116,U4116_S4,2024-07-17 04:42:39,purchase,P0031,Mobile,Email,Australia
6514,U6514_S4,2024-07-17 04:51:34,product_view,P0025,Tablet,Paid Search,United Kingdom
1376,U1376_S2,2024-07-17 05:01:29,product_view,P0049,Mobile,Paid Search,United States
2015,U2015_S2,2024-07-17 05:11:01,product_view,P0065,Tablet,Paid Search,Canada
1681,U1681_S4,2024-07-17 05:49:17,checkout,P0089,Tablet,Social,Canada
6933,U6933_S3,2024-07-17 05:53:36,checkout,P0070,Mobile,Referral,United Kingdom
180,U180_S3,2024-07-17 07:42:26,product_view,P0111,Tablet,Organic Search,United States
494,U494_S3,2024-07-17 08:02:44,product_view,P0051,Mobile,Referral,Canada
4861,U4861_S1,2024-07-17 08:06:58,signup,,Desktop,Email,Canada
4412,U4412_S2,2024-07-17 08:10:24,product_view,P0053,Desktop,Social,France
6873,U6873_S4,2024-07-17 08:21:01,product_view,P0050,Tablet,Paid Search,France
7275,U7275_S4,2024-07-17 08:32:53,checkout,P0038,Desktop,Organic Search,Canada
990,U990_S6,2024-07-17 09:06:05,product_view,P0053,Mobile,Social,Canada
8226,U8226_S3,2024-07-17 09:12:33,product_view,P0080,Tablet,Social,Canada
4116,U4116_S5,2024-07-17 09:22:39,product_view,P0112,Mobile,Email,Australia
5221,U5221_S5,2024-07-17 09:30:31,product_view,P0064,Tablet,Referral,Canada
6531,U6531_S4,2024-07-17 10:21:22,checkout,P0016,Tablet,Paid Search,Australia
2605,U2605_S3,2024-07-17 10:21:41,add_to_cart,P0057,Tablet,Email,Canada
6093,U6093_S2,2024-07-17 10:30:33,product_view,P0075,Desktop,Paid Search,Australia
6873,U6873_S5,2024-07-17 10:39:01,product_view,P0103,Tablet,Paid Search,France
6841,U6841_S1,2024-07-17 10:44:43,signup,,Tablet,Email,Australia
2556,U2556_S2,2024-07-17 10:46:02,product_view,P0022,Tablet,Paid Search,Australia
5856,U5856_S4,2024-07-17 10:54:46,purchase,P0064,Desktop,Email,Canada
6332,U6332_S1,2024-07-17 10:58:22,signup,,Desktop,Social,United Kingdom
2038,U2038_S2,2024-07-17 11:34:52,product_view,P0034,Desktop,Referral,Germany
4843,U4843_S3,2024-07-17 11:38:39,add_to_cart,P0011,Desktop,Email,Canada
4654,U4654_S1,2024-07-17 11:38:57,signup,,Tablet,Organic Search,Australia
7711,U7711_S3,2024-07-17 12:09:56,add_to_cart,P0117,Desktop,Email,Canada
8255,U8255_S1,2024-07-17 12:11:04,signup,,Tablet,Email,Canada
1656,U1656_S3,2024-07-17 12:14:38,add_to_cart,P0096,Mobile,Paid Search,Canada
6711,U6711_S2,2024-07-17 12:34:29,product_view,P0055,Desktop,Paid Search,United States
6413,U6413_S1,2024-07-17 12:35:50,signup,,Desktop,Email,France
4579,U4579_S2,2024-07-17 12:50:14,product_view,P0078,Desktop,Organic Search,United Kingdom
2503,U2503_S2,2024-07-17 13:01:55,product_view,P0021,Mobile,Organic Search,United States
1487,U1487_S1,2024-07-17 13:26:09,signup,,Desktop,Organic Search,Canada
4412,U4412_S3,2024-07-17 13:27:24,add_to_cart,P0027,Desktop,Social,France
474,U474_S3,2024-07-17 13:56:15,product_view,P0088,Desktop,Organic Search,Australia
5464,U5464_S3,2024-07-17 13:57:09,add_to_cart,P0018,Desktop,Referral,United Kingdom
6614,U6614_S2,2024-07-17 14:00:21,product_view,P0073,Desktop,Paid Search,France
3288,U3288_S1,2024-07-17 14:05:44,signup,,Tablet,Social,United Kingdom
2100,U2100_S4,2024-07-17 14:26:29,product_view,P0045,Tablet,Referral,Australia
5856,U5856_S5,2024-07-17 14:37:46,product_view,P0082,Desktop,Email,Canada
1819,U1819_S1,2024-07-17 14:39:16,signup,,Tablet,Email,Australia
6151,U6151_S2,2024-07-17 15:19:26,product_view,P0039,Tablet,Organic Search,United States
8332,U8332_S1,2024-07-17 15:22:44,signup,,Mobile,Social,Canada
5113,U5113_S1,2024-07-17 15:48:53,signup,,Mobile,Social,United Kingdom
6397,U6397_S2,2024-07-17 16:04:19,product_view,P0076,Tablet,Referral,France
3534,U3534_S1,2024-07-17 16:36:35,signup,,Mobile,Social,Germany
3139,U3139_S1,2024-07-17 17:04:58,signup,,Mobile,Referral,United States
1681,U1681_S5,2024-07-17 17:14:17,product_view,P0063,Tablet,Social,Canada
3083,U3083_S1,2024-07-17 17:48:45,signup,,Desktop,Email,Australia
5987,U5987_S3,2024-07-17 17:58:23,purchase,P0118,Desktop,Social,Australia
469,U469_S4,2024-07-17 18:30:11,purchase,P0107,Tablet,Paid Search,France
4181,U4181_S5,2024-07-17 18:48:29,purchase,P0047,Tablet,Social,United States
6531,U6531_S5,2024-07-17 18:57:22,product_view,P0049,Tablet,Paid Search,Australia
1681,U1681_S6,2024-07-17 19:37:17,product_view,P0022,Tablet,Social,Canada
4843,U4843_S4,2024-07-17 19:44:39,product_view,P0027,Desktop,Email,Canada
1226,U1226_S1,2024-07-17 20:14:25,signup,,Desktop,Paid Search,Australia
6563,U6563_S1,2024-07-17 20:17:28,signup,,Desktop,Email,United States
7303,U7303_S1,2024-07-17 20:35:07,signup,,Desktop,Organic Search,Germany
2877,U2877_S1,2024-07-17 20:54:01,signup,,Tablet,Referral,Australia
5067,U5067_S1,2024-07-17 21:15:04,signup,,Desktop,Paid Search,United States
7711,U7711_S4,2024-07-17 21:35:56,checkout,P0029,Desktop,Email,Canada
3487,U3487_S3,2024-07-17 21:51:07,add_to_cart,P0108,Mobile,Paid Search,France
5856,U5856_S6,2024-07-17 21:58:46,product_view,P0010,Desktop,Email,Canada
5949,U5949_S2,2024-07-17 22:58:50,product_view,P0077,Mobile,Referral,France
7711,U7711_S5,2024-07-17 23:00:56,product_view,P0104,Desktop,Email,Canada
7954,U7954_S2,2024-07-17 23:19:17,product_view,P0051,Tablet,Paid Search,France
1343,U1343_S2,2024-07-17 23:35:36,product_view,P0051,Mobile,Referral,Canada
5529,U5529_S2,2024-07-18 00:24:23,product_view,P0091,Tablet,Social,Australia
3888,U3888_S2,2024-07-18 01:25:17,product_view,P0003,Tablet,Paid Search,Canada
6711,U6711_S3,2024-07-18 02:02:29,add_to_cart,P0030,Desktop,Paid Search,United States
2877,U2877_S2,2024-07-18 02:23:01,product_view,P0055,Tablet,Referral,Australia
3192,U3192_S2,2024-07-18 02:29:57,product_view,P0014,Mobile,Organic Search,Germany
7711,U7711_S6,2024-07-18 02:57:56,product_view,P0109,Desktop,Email,Canada
1605,U1605_S3,2024-07-18 03:59:35,add_to_cart,P0002,Mobile,Paid Search,United States
5582,U5582_S2,2024-07-18 04:19:37,product_view,P0098,Mobile,Paid Search,United Kingdom
3487,U3487_S4,2024-07-18 05:04:07,product_view,P0064,Mobile,Paid Search,France
6973,U6973_S3,2024-07-18 05:37:19,add_to_cart,P0039,Desktop,Referral,Australia
6639,U6639_S4,2024-07-18 06:14:27,checkout,P0054,Mobile,Email,United States
7954,U7954_S3,2024-07-18 06:21:17,product_view,P0090,Tablet,Paid Search,France
1343,U1343_S3,2024-07-18 06:46:36,product_view,P0042,Mobile,Referral,Canada
3288,U3288_S2,2024-07-18 06:49:44,product_view,P0106,Tablet,Social,United Kingdom
4181,U4181_S6,2024-07-18 06:50:29,product_view,P0036,Tablet,Social,United States
1941,U1941_S2,2024-07-18 06:53:55,product_view,P0070,Mobile,Email,United States
6897,U6897_S2,2024-07-18 07:19:59,product_view,P0098,Tablet,Organic Search,Australia
2850,U2850_S3,2024-07-18 07:22:59,add_to_cart,P0102,Tablet,Paid Search,Canada
4843,U4843_S5,2024-07-18 07:28:39,product_view,P0056,Desktop,Email,Canada
3192,U3192_S3,2024-07-18 07:40:57,product_view,P0096,Mobile,Organic Search,Germany
4595,U4595_S3,2024-07-18 07:55:11,checkout,P0090,Desktop,Social,United Kingdom
976,U976_S1,2024-07-18 08:06:05,signup,,Desktop,Referral,United States
5684,U5684_S1,2024-07-18 08:13:58,signup,,Mobile,Paid Search,United States
3113,U3113_S4,2024-07-18 08:30:25,purchase,P0071,Tablet,Email,United States
4366,U4366_S1,2024-07-18 08:30:38,signup,,Desktop,Organic Search,Germany
6397,U6397_S3,2024-07-18 08:38:19,add_to_cart,P0025,Tablet,Referral,France
2038,U2038_S3,2024-07-18 08:38:52,add_to_cart,P0037,Desktop,Referral,Germany
1011,U1011_S1,2024-07-18 08:43:44,signup,,Tablet,Email,Australia
1226,U1226_S2,2024-07-18 08:56:25,product_view,P0039,Desktop,Paid Search,Australia
2912,U2912_S1,2024-07-18 09:11:15,signup,,Tablet,Email,United Kingdom
1605,U1605_S4,2024-07-18 09:22:35,purchase,P0105,Mobile,Paid Search,United States
3192,U3192_S4,2024-07-18 09:26:57,product_view,P0118,Mobile,Organic Search,Germany
4336,U4336_S2,2024-07-18 09:42:00,product_view,P0096,Mobile,Paid Search,Germany
173,U173_S2,2024-07-18 09:43:22,product_view,P0073,Tablet,Referral,United States
7234,U7234_S1,2024-07-18 10:04:20,signup,,Desktop,Paid Search,France
7954,U7954_S4,2024-07-18 10:13:17,product_view,P0017,Tablet,Paid Search,France
7485,U7485_S2,2024-07-18 10:27:58,product_view,P0007,Desktop,Referral,United States
2180,U2180_S1,2024-07-18 10:45:59,signup,,Mobile,Email,Canada
3487,U3487_S5,2024-07-18 10:56:07,product_view,P0063,Mobile,Paid Search,France
7071,U7071_S2,2024-07-18 11:09:51,product_view,P0088,Desktop,Social,Germany
2912,U2912_S2,2024-07-18 11:20:15,add_to_cart,P0038,Tablet,Email,United Kingdom
6614,U6614_S3,2024-07-18 11:23:21,add_to_cart,P0091,Desktop,Paid Search,France
740,U740_S3,2024-07-18 11:23:32,checkout,P0032,Mobile,Organic Search,Germany
976,U976_S2,2024-07-18 11:29:05,product_view,P0117,Desktop,Referral,United States
6915,U6915_S1,2024-07-18 11:48:26,signup,,Mobile,Referral,Australia
7485,U7485_S3,2024-07-18 11:53:58,add_to_cart,P0055,Desktop,Referral,United States
7137,U7137_S4,2024-07-18 11:58:33,purchase,P0041,Desktop,Email,France
3450,U3450_S1,2024-07-18 12:09:36,signup,,Desktop,Referral,Australia
668,U668_S1,2024-07-18 12:25:02,signup,,Tablet,Paid Search,Australia
2877,U2877_S3,2024-07-18 12:34:01,checkout,P0033,Tablet,Referral,Australia
6413,U6413_S2,2024-07-18 12:47:50,add_to_cart,P0073,Desktop,Email,France
6915,U6915_S2,2024-07-18 13:05:26,product_view,P0104,Mobile,Referral,Australia
854,U854_S1,2024-07-18 13:12:55,signup,,Tablet,Paid Search,Canada
